Exio prod code,nace-related code,description,unit,AT,AU,BE,BG,BR,CA,CH,CN,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,Global,HR,HU,ID,IE,IN,IT,JP,KR,LT,LU,LV,MT,MX,NL,NO,PL,PT,RO,RU,SE,SI,SK,TR,TW,US,WA,WE,WF,WL,WM,ZA
M_Yams,01.d,"Yams, market of",tonnes,0.320659809,0.22239531725146486,0.2164981799040625,,0.17064770335513613,0.8026146505996216,0.3366839428286351,1.296319928966877,0.3506355803450445,0.343943866,0.2133482153163564,0.3484473112019476,0.3506355803450446,0.5028563151819061,0.3523711394417981,0.4793488640294224,0.2177811356664502,0.31488789184808724,0.1878871540262617,0.3506355803450446,0.34982545293703315,0.6367133621359536,0.3290768416741517,,0.2533664361895235,1.295352037,1.293875084,,0.27608403509029367,,0.31510182960193633,0.7877952976450835,0.3506355469054376,0.3194596433830646,0.3485887733549485,0.4913374422177865,0.3506355803450446,0.1787469743959156,0.3473777149473223,0.3506355803450446,,0.3506355803450446,1.296319928966846,0.7877952687554098,0.22665829780687852,1.223902789145259,0.17874700418097428,0.7729629312801884,0.1952110204826996,0.1788220794256492
M_Mate,01.d,"Mate, market of",tonnes,0.096541864,0.1536447695300182,0.1276909622614052,0.1274714127009205,0.037418994,0.1506205098540505,0.1199074178989315,0.1676134211545479,0.1572031791406367,0.092479329,0.086877856,0.086469054,0.091464881,0.1389855461476493,0.056964371,0.1321117765109623,0.1244501151381851,0.13543690323458032,0.1258062856664192,0.095885942,0.091444764,0.1260898388426434,0.10794359363116565,0.1235417071109689,0.1291780404970088,0.1178230273209734,0.1368934723054726,0.113065496,0.096227899,0.099422397,0.09795902,0.1387591933631434,0.1365678932524015,0.1439199818034129,0.1052924459330191,0.056262515,0.090864781,0.1419911109239599,0.1812618003513158,0.093852868,0.092054339,0.1352161985362394,0.1282233902968957,0.1122795766280411,0.1309913341104116,0.1361778539484419,0.1249655703528619,0.18179296560161906,0.1869194991901994,0.087172662
M_Mangs,01.d,"Mangoes, mangosteens, guavas, market of",tonnes,0.3611197210992239,1.0382130541970378,0.257191125,0.3696923288246474,0.19405694382150412,0.47348182852272985,0.3971006258450256,1.2946297520257672,0.3281443311452687,0.3725186366039918,0.3688285066125819,0.3610850594694798,0.3606024881855284,0.3323236084394375,0.3485974623611619,0.3009819217892628,0.3332677317187696,0.3599771871564897,0.3004083508932122,0.3772990506311298,0.3733817676394326,0.28939231170189417,0.3218044510588332,0.14037971272184915,0.3567280681830579,0.7309531126280705,0.2730889731742936,0.3549974898813572,0.24521699,0.36733123493756753,0.37011180317101033,0.49031823360006455,0.3829890260833314,0.3548606989522613,0.3424092745417111,0.2683832944941756,0.37864554,0.3239770397356897,0.3511194827023197,0.372157442,0.37088443,0.3323031539232863,0.005618798,0.5187129123042321,0.2554758218677389,0.264140792,0.14628449105221883,0.7032274921476358,0.3576093161199079,1.1337764767432126
A_Anisr,01.d,"Anise, badian, fennel, coriander",tonnes,,6.819083603806613,,4.415299646730167,,3.7617317944157502,,6.514491863115932,,,,4.670577699584328,,1.1968185711080856,,,,1.4055924521312522,,,1.334744276,,,1.0677635292245753,,,,2.353512039,,,,0.5345761958034239,2.156338753810817,,,,1.0390490076864136,3.1652552002544665,,,1.897105695486443,6.235179579558251,,,7.034404403421842,2.670098385681184,1.2491371714594173,2.499674279996924,2.9612431812403512,
M_Piges,01.d,"Pigeon peas, market of",tonnes,0.464677942,0.4235219320643797,0.4002674338730879,1.0117981180276687,,0.4360770759775549,0.5032712896005209,0.1132710244220278,0.7555507459409161,,0.7808623610341234,0.9094025561076864,0.7827823392983095,0.924479122,0.45269955952278945,0.7836518407712617,0.4287716256729992,0.7827823392983098,0.4005719771288641,,,0.18739285992907784,0.4287716256728912,0.43693914318385624,1.011798111330471,0.443637114,0.25958712214753227,,,0.6358838229462198,0.7827823392983098,,0.782782339,,0.11538973111467425,1.113580833337008,0.4287716256728911,,0.27714905037751036,,,0.4809332160974287,,0.4631441142168929,0.4988192015870226,0.30273040955664865,0.11398621804984557,1.2172938745148563,0.18739286,0.1132710244220372
A_Kiwi,01.d,Kiwi fruit,tonnes,,0.5415645606041801,,0.5077450415211953,,0.6322528704669987,0.3009989444523671,0.8782682056637756,1.0052852513177504,,,,,0.2668126697572723,,0.325576851,,0.1112220910957238,,,,,,,0.4308790143893889,1.355664834228386,0.9635406979392545,,,,,,,,,0.5321229942164718,,,,0.3210722528050649,,0.3208124843204271,,0.3773964901411814,0.1730513911238464,0.2572813149859674,0.1530764775594938,0.620507052,0.2522230422315667,
M_Leeks,01.d,"Leeks, other alliaceous vegetables, market of",tonnes,0.3631559658884627,0.7320312740291981,0.43833087832943163,0.3989205114382795,,0.5480198951805013,0.4231250752834274,0.817144249,0.8814592618169961,0.4800697788585185,0.3438888456750641,0.335630007,0.4951081185541695,0.31799732514853396,0.48343730251945816,0.42067979302552627,0.4152932395339351,0.20851318488830928,0.4744263539704913,0.4051156426588599,0.3816380965422115,0.4002278792631287,0.40065460227290733,0.391129578,0.5118486152059578,0.8087910775643041,0.8359279877655711,0.5073671771837708,0.43839705886523944,0.5309207826301087,0.5342916341283752,0.6563975209691434,0.5527620532676557,0.5975099061635554,0.5100696861261627,0.3635675711504059,0.33623859128238587,0.4795038475403239,0.46494002569948467,0.502187045,0.4934355673621696,0.49995771594550115,0.041314653,0.6070589011743184,0.4043183865546657,0.43138821595058385,1.1946819737696592,0.33957890912952415,0.4942388335855794,1.209374191540342
A_Vegleg_nes,01.d,"Vegetables, leguminous nes",tonnes,0.7216625545860239,,,0.288605505,,,0.8085768499563974,0.4246030296391483,0.6932452404633882,0.4623035848386502,0.225325884,,,0.2709378725829245,,0.660500242,0.9442724088418912,0.3540203430068558,,,,,0.154109028,,0.5878787323405225,0.9640033564264155,,,,,0.5778263619613062,0.3727855872342955,0.5771853671221382,,0.3900997005938585,0.4121665992702174,0.2125586836240701,0.5903103922436181,,,0.3218751058240092,0.2933791740165426,0.041141543,1.3618935264411351,0.2257843519694061,0.2820568141325371,0.1057010851086632,0.5410237643244201,0.3535052581703957,
A_palm,01.d,Oil palm fruit,tonnes,,,,,0.5671153427213125,,,0.751051892,,,,,,,,,,,,,,0.2997963081186615,,,,,,,,,,0.6646627287812242,,,,,,,,,,,,,0.4162577640183661,,0.4824090817819317,0.509330171,,
M_Carrs,01.d,"Carrots and turnips, market of",tonnes,0.083879877,0.27723618414522805,0.10934600401088007,0.066332345,0.2326015567871124,0.20944243448690195,0.24871676309591512,0.11328013051223812,0.1948891713453187,0.13853719762066863,0.1010775218417674,0.059419568087751194,0.11011451460443956,0.054418394,0.13391616887661342,0.130715771,0.10112128685168997,0.090482972,0.12957284418135262,0.15093707428660255,0.080221921,0.18953317868533323,0.098687966,0.063344084,0.16297768323991496,0.3837036624513897,0.19832434484559483,0.13407296161889154,0.12110720307359005,0.16642557489066837,0.1524670113512211,0.23062590670099564,0.1498930583000825,0.4010926908825999,0.11401523212705572,0.15870949358683917,0.1324643876721828,0.091204123,0.084647723,0.1923115883424383,0.12781531280977326,0.039343257,0.044860225,0.2309936838844529,0.082797478,0.083105,0.09705097,0.3283104643771132,0.16813721226504935,0.28477066523401123
A_oFru_cit,01.d,"Fruit, citrus nes",tonnes,,0.6308454118272115,,,,,,0.3771822072729284,0.9681566783874568,,,,,0.6149780907442911,,,,0.1889792625144306,,,,,,0.1163087341951927,0.375889502,1.1795905340696615,2.2161542122801423,,,,0.4209123462161296,1.0341603121258252,,,,,,,,,,0.3869636919556994,0.004459029,0.3480398891147386,0.5009834634150059,0.2151500894057458,0.3946453371377356,0.7100116162044637,0.28874684,1.0844034791405754
M_Chest,01.d,"Chestnut, market of",tonnes,1.471760463732072,1.5028879959814447,1.8533189819478568,0.8849431023875867,2.3087914008880843,1.367968619184508,1.4981895925754716,0.9573889224123934,0.738557874,1.1418009567108376,1.6381034006034887,1.818873675431023,1.4389939605839284,2.269652773845866,1.302755279289055,2.0797427388986915,1.4038459883392718,0.368824653,1.0680663362947984,1.3470763966748804,1.3828023041188633,1.0042847597823166,1.5815795901533347,1.785706822268471,1.5782736454533626,2.5887698000428525,1.982530552423197,1.5774464639436987,2.199220019629188,1.5179317241508712,1.4778744496914349,1.3462526787186266,1.040964170923098,1.2015255075963063,1.7857068068068551,2.3669284396299304,1.0430546189219012,0.959101853,1.4885690832293763,1.307248420511547,1.227028179375826,1.5347059463401078,0.9914402895090764,1.3327954961170756,1.0175076203587974,1.1176690570287542,0.8922399474792002,1.2278609109928134,1.0867480348153595,0.2903974367292377
M_Kiwi,01.d,"Kiwi fruit, market of",tonnes,0.4089357317887909,0.26299710687898215,0.3963644019817496,0.13752733019288466,0.4903057387720973,0.38110014254608826,0.4016187139756098,0.8363708475807423,0.24330001312067548,0.289528814,0.3827573861662657,0.4075744052634796,0.2658004081789786,0.3168251904733334,0.3828066233648579,0.3721640968409633,0.4255060099611272,0.1157189839243672,0.6260861770013052,0.4091437197647873,0.3785003456793275,0.23954459631756886,0.4245193618890095,0.2912647993420179,0.421112281,0.41579082065834094,0.39818859876778795,0.2971076013508946,0.3958078452959774,0.2916166199638647,0.4303599341723002,0.4857500999616383,0.4322554834034594,0.4303787856977419,0.3492924589421796,0.46016702362716677,0.2204735802636273,0.3203929721752532,0.4075569451719719,0.3865546123934469,0.3609655447075005,0.3078148242225104,0.2352716938914281,0.41355856421733783,0.18106064964157556,0.27040153403352796,0.33984235753431224,0.6087882409321986,0.26662432437201655,0.255724719
M_Chics,01.d,"Chicory roots, market of",tonnes,0.3506798439863578,0.3212331267782418,0.2794041505266539,,,0.2794787174115447,0.49369427972034585,0.3212331267782418,,0.33871209506171995,0.4936942797203318,0.4936942797203564,,0.21806805333473522,,0.2375468391878735,0.6007081585884827,,0.3212331267781492,0.2728783606485224,0.4508336164677164,,,,0.4655806155443417,,,0.33600777394616643,0.6008727710360814,0.3425658729460229,,0.28004677838110054,0.599690748,0.2341638470512584,0.33697917506547537,0.2121581700281555,0.3743412614172206,0.3363859955605253,0.4936942797202929,0.4508336164676198,0.2893322515675639,,0.3212331267782418,0.2800467763366609,0.22096006823594921,0.20552873112737863,0.043135529,0.4997342931195565,0.19989339166519246,0.968277388
A_Pines,01.d,Pineapples,tonnes,,0.4241873882721017,,,0.128966542,,,0.5413082654612448,,,,,,,,,,,,,,0.086580504,,0.1081365607461004,,1.0898663264699318,0.6001033817897629,,,,,0.3108187457840514,,,,0.4174956839286481,,,,,,,0.004459029,0.3045549440479062,0.1689321187948792,,0.1050976228953169,0.2510925617551579,0.2011685348037354,1.1998955732706689
A_Pists,01.d,Pistachios,tonnes,,2.786350613,,,,,,1.3935821060016893,6.526829741444585,,,,,2.5014591871546337,,,,0.4354561493661335,,,,,,,2.526132271407288,,,,,,,4.046114267769347,,,,,,,,,,1.0487693696275069,,1.268099158965828,1.9024191216628856,,0.700497518,,1.0973901481486137,
M_oFru_fresh,01.d,"Fruit, fresh nes, market of",tonnes,0.5691930042008362,0.4594763375692015,0.5340390308004462,1.6832769586845313,0.5044635592791993,0.4564908811329793,0.5405982008798389,1.8953802798675459,0.7931077059656422,0.6527824314852687,0.509356408,0.4279029037497965,1.8171211695558955,0.28655059871220556,0.5091616959795413,0.4430234036604504,0.5234379766002348,0.3980424283247031,0.512716196,0.3692652569402876,0.654360042,0.2882864837867917,0.3283524822408671,0.1578133950002059,0.741214785,0.4662602061524261,2.2895669439040813,0.7244558299974835,0.5165929903884574,0.8858977460406491,0.5770149947097507,0.7720720294793175,0.6032150607577493,0.512615305,0.6072576634739809,0.40069938266447747,0.19455648671770576,0.35894102052496585,0.4535626572011398,0.579420302,0.6142206978058807,0.3329347340242396,0.011998669824051417,0.6979462344040335,0.4510355714845547,0.4055169676389606,0.1713957037137805,0.7374719234098646,0.6691753602555702,1.2012084427428036
M_Sugat,01.d,"Sugar beet, market of",tonnes,0.1292672208194217,,0.23001302941045093,0.3327872760850517,0.18850107051477433,0.2611737327721497,0.07689667,0.3403653533345635,0.2290309104765631,0.22786940584248622,0.075674741,0.1387836205881699,0.094098742,0.16813429072295843,0.21382046085469864,0.1582941658155972,0.1455883353609539,0.066878294,0.1885010705147735,0.172293361,0.14114299993348958,,0.16707632151218954,,0.3327833759410863,0.6666906941304979,,0.094098742,0.2300570285379638,0.094098742,0.3136389420071872,0.4129669226279107,0.333324775,0.083878662,0.22935782478091885,0.34815245727684585,0.11904549451210349,0.2034049201488055,0.084436713,0.2311500760332468,0.099347467,0.20426827632373185,0.17043657631687056,0.1393884613852196,0.2064774361917167,0.1884454242833582,0.043532839,0.539963453,0.2565266006877674,0.1391674249061029
A_Swees,01.d,Sweet potatoes,tonnes,,0.505852234,,,0.5189921064629238,,,0.4247920246345177,,,,,,0.2524954090298837,,,,0.1374582259485707,,,,0.1630398260560357,,0.1481308604187036,0.5503942913634376,1.0198909251127743,0.8285989067769635,,,,,0.4615816110667841,,,,0.492592432,,,,,,,0.00446978,0.5687200821981352,0.2954119780751149,0.097322436,0.2467079853395594,0.9327403704845384,0.3279607927007791,1.6159993090141758
A_Tmand,01.d,"Tangerines, mandarins, clementines, satsumas",tonnes,,0.515550363,,,0.1839574655228374,,,0.7438643213269591,0.8654888856254094,,,,,0.2105750183470422,,0.2734914842834801,,0.1013246821274616,,0.2318424224530204,,,,,0.4255147952162935,1.1548307401648352,0.6356935336778481,,,,0.367517586,0.4925307267592346,,,,0.4202378050788508,,,,,,0.2543096996498845,0.004459029,0.3432433072357828,0.2278353696390733,0.1939625015384258,0.1432884500792555,0.3873626287796926,0.3937053477288613,1.1016807708716168
A_Almol,01.d,"Almonds, with shell",tonnes,,0.8447074967340302,,3.0868484448630547,,,,1.1927596490028023,25.43592907,,,,,2.780162869001197,,2.142680002698792,,0.3868520258293085,,2.733577437182473,1.8883343939029285,,,,1.8819970253326253,,,,,,,1.414900099524627,,,,5.371702767164008,,,,3.804540977693623,,0.9968699826674344,,0.7384753316946157,0.7786557451165651,0.7223433019621026,0.4811132910262728,1.3914385841896468,0.7874400744457564,
A_frtrop_nes,01.d,"Fruit, tropical fresh nes",tonnes,,0.8598219336609572,,,0.2250356763894397,,,2.5643781963966004,1.3988200701319085,,,,,0.2729781593964477,,,,,,,,0.2935254198440447,,0.1186255136011044,,,,,,,,0.6098335230169627,,,,,,,,,,,0.004459029,,0.3740828132145563,,0.2269103492326178,0.4809859506098435,0.3207477731611264,
M_Cherr,01.d,"Cherries, sour, market of",tonnes,0.41507487828400086,0.5461863628785755,0.5838728934946376,0.8909845714529314,0.5468610367915252,0.5865449563117892,0.7778979196514691,0.6010401179585019,0.3568544245412877,0.7515841913878456,0.4290322448753463,0.5758988249493037,0.410538121,0.5002222361365709,0.15610054947501656,0.4933502009758196,0.5156256406418147,0.21348976966576633,0.4337484533733625,0.7691567582875165,0.37386159934729907,0.5262909254754922,0.5333403409057985,0.5233579535320714,0.7916096365700864,0.5461941719029065,0.5461938924704943,0.4364150377723877,0.4982703342683789,0.4736100729129774,0.5179892554583267,0.5461941719029064,0.4995727901474723,0.48700331347482434,0.552842838,0.8971750377476606,0.5263714473436187,0.24599942660157742,0.07742704,0.6217152993367551,0.5816214247444678,0.4786274239449848,0.5493335215791328,0.5463304082203864,0.50620541,0.35800821172028824,0.4475572238650681,0.8712164270073741,0.4893128823522843,
M_Tomas,01.d,"Tomatoes, market of",tonnes,0.1549918804545214,0.33742337603607764,0.16159254750552282,0.2509583498599885,0.3656773755350014,0.2606745405980473,0.23837906763437727,0.41796897503573455,0.33116641178724515,0.1817367725419419,0.17093444287773013,0.1598011949392375,0.215962045,0.11427484411595235,0.1539797889034613,0.18509384260094117,0.16448414876706832,0.12793474710563651,0.2810494231518528,0.1839142750843193,0.12044046261612575,0.25319933422256413,0.1716900368392066,0.07934406,0.2235000349114428,0.5155982382483857,0.5228359588377376,0.1869130614339437,0.1708015412212329,0.24467334217158815,0.202049412,0.24411825291506523,0.1915343645955746,0.24923629831350766,0.17343881268924322,0.23813503977508682,0.16122162285248068,0.1982070695593126,0.16887439634729517,0.20967149804167162,0.17189690108396477,0.2420270369874293,0.042780718,0.27976525222769055,0.2060940364061679,0.13519799039103603,0.20105129363542967,0.27631595068221815,0.2810599769887231,0.37708565985379444
